141.437, 4159242, 19.13
142.437, 4159265, 19.13
143.437, 4159015, 19.14
144.437, 4159008, 19.15
145.437, 4158753, 19.15
146.437, 4158918, 19.15
147.437, 4158606, 19.15
148.437, 4158697, 19.16
149.437, 4158684, 19.16
150.437, 4158897, 19.17
151.437, 4158789, 19.17
152.437, 4158881, 19.18
153.437, 4158798, 19.18
154.437, 4158881, 19.19
155.437, 4158920, 19.19
156.437, 4158811, 19.19
157.437, 4158888, 19.2
158.437, 4158925, 19.2
159.437, 4158894, 19.21
160.437, 4158891, 19.21
161.437, 4158887, 19.21
162.437, 4158869, 19.21
163.437, 4158879, 19.22
164.437, 4158871, 19.22
165.437, 4158987, 19.23
166.437, 4158864, 19.23
167.437, 4158801, 19.23
168.437, 4158996, 19.23
169.437, 4158755, 19.24
170.437, 4158973, 19.25
171.437, 4158778, 19.25
172.437, 4158792, 19.25
173.437, 4158857, 19.26
174.437, 4158939, 19.26
175.437, 4158851, 19.27
176.437, 4158732, 19.27
177.437, 4158734, 19.27
178.437, 4158810, 19.28
179.437, 4158868, 19.28
180.437, 4158811, 19.29
181.437, 4158755, 19.3
182.437, 4158881, 19.3
183.437, 4158864, 19.31
184.437, 4159044, 19.31
185.437, 4158743, 19.31
186.437, 4158877, 19.31
187.437, 4158813, 19.32
188.437, 4158854, 19.32
189.437, 4158871, 19.32
190.437, 4158903, 19.33
191.437, 4158762, 19.33
192.437, 4158921, 19.34
193.437, 4158745, 19.34
194.437, 4158862, 19.35
195.437, 4158769, 19.35
196.437, 4158768, 19.36
197.437, 4158731, 19.36
198.437, 4158792, 19.36
199.437, 4158861, 19.37
200.437, 4158727, 19.37
201.437, 4158803, 19.38
202.437, 4158804, 19.38
203.437, 4158945, 19.38
204.437, 4158975, 19.39
205.437, 4158677, 19.39
206.437, 4158898, 19.39
207.437, 4158873, 19.4
208.437, 4158892, 19.39
209.437, 4158869, 19.4
210.437, 4158703, 19.4
211.437, 4158922, 19.4
212.437, 4158904, 19.41
213.437, 4158730, 19.41
214.437, 4158697, 19.41
215.437, 4158955, 19.42
216.437, 4158908, 19.42
217.437, 4158968, 19.42
218.437, 4158881, 19.43
219.437, 4158818, 19.43
220.437, 4158841, 19.43
221.437, 4158885, 19.43
222.437, 4158816, 19.43
223.437, 4158827, 19.44
224.437, 4158842, 19.44
225.437, 4158744, 19.44
226.437, 4158895, 19.44
227.437, 4158894, 19.45
228.437, 4158866, 19.45
229.437, 4158975, 19.45
230.437, 4158776, 19.45
231.437, 4158890, 19.46
232.437, 4158883, 19.46
233.437, 4158781, 19.46
234.437, 4158873, 19.47
235.437, 4158937, 19.47
236.437, 4158907, 19.47
237.437, 4158986, 19.47
238.437, 4158891, 19.47
239.437, 4158879, 19.48
240.437, 4158862, 19.47
241.437, 4158936, 19.48
242.437, 4158949, 19.48
243.437, 4158835, 19.48
244.437, 4158950, 19.48
245.437, 4158957, 19.48
246.437, 4158963, 19.48
247.437, 4158805, 19.49
248.437, 4158834, 19.49
249.437, 4158812, 19.49
250.437, 4158832, 19.49
251.437, 4158918, 19.49
252.437, 4158898, 19.5
253.437, 4158879, 19.49
254.437, 4158885, 19.5
255.437, 4158804, 19.5
256.437, 4158871, 19.5
257.437, 4158870, 19.5
258.437, 4158919, 19.5
259.437, 4158749, 19.5
260.437, 4158945, 19.51
261.437, 4158941, 19.5
262.437, 4158892, 19.51
263.437, 4158786, 19.51
264.437, 4158883, 19.51
265.437, 4158843, 19.51
266.437, 4158919, 19.51
267.437, 4158853, 19.51
268.437, 4158864, 19.51
269.437, 4158856, 19.52
270.437, 4158915, 19.52
271.437, 4158890, 19.52
272.437, 4158832, 19.52
273.437, 4158831, 19.52
274.437, 4158852, 19.52
275.437, 4158930, 19.52
276.437, 4159009, 19.53
277.437, 4158953, 19.52
278.437, 4158825, 19.52
279.437, 4158824, 19.52
280.437, 4158957, 19.53
281.437, 4158972, 19.53
282.437, 4158803, 19.53
283.437, 4158795, 19.53
284.437, 4158852, 19.53
285.437, 4158906, 19.53
286.437, 4158769, 19.52
287.437, 4158896, 19.53
288.437, 4158782, 19.53
289.437, 4158846, 19.53
290.437, 4158843, 19.53
291.437, 4158924, 19.53
292.437, 4158935, 19.53
293.437, 4158953, 19.53
294.437, 4158891, 19.53
295.437, 4158931, 19.53
296.437, 4158842, 19.53
297.437, 4158995, 19.53
298.437, 4158863, 19.52
299.437, 4158740, 19.53
300.437, 4158981, 19.53
301.437, 4158799, 19.53
302.437, 4158742, 19.54
303.437, 4158832, 19.53
304.437, 4158875, 19.53
305.437, 4158876, 19.53
306.437, 4158869, 19.53
307.437, 4158944, 19.53
308.437, 4158797, 19.53
309.437, 4158866, 19.53
310.437, 4158903, 19.53
311.437, 4158802, 19.53
312.437, 4158922, 19.53
313.437, 4158913, 19.53
314.437, 4158832, 19.53
315.437, 4158853, 19.53
317.437, 4158825, 19.53
318.437, 4158808, 19.54
319.437, 4158923, 19.53
320.437, 4158887, 19.54
321.437, 4158838, 19.53
322.437, 4158895, 19.54
323.437, 4158906, 19.54
324.437, 4158850, 19.54
325.437, 4158809, 19.54
326.437, 4158768, 19.54
327.437, 4158930, 19.54
328.437, 4158775, 19.54
329.437, 4158865, 19.54
330.437, 4158780, 19.54
331.437, 4158831, 19.54
332.437, 4158835, 19.54
333.437, 4158785, 19.55
334.437, 4158860, 19.55
335.437, 4158827, 19.55
336.437, 4158784, 19.55
337.437, 4158890, 19.56
338.437, 4158855, 19.56
339.437, 4158870, 19.56
340.437, 4158907, 19.56
341.437, 4158965, 19.56
342.437, 4158799, 19.57
343.437, 4158830, 19.57
344.437, 4158970, 19.57
345.437, 4158888, 19.57
346.437, 4158853, 19.57
347.437, 4158801, 19.57
348.437, 4158744, 19.57
349.437, 4158775, 19.57
350.437, 4158879, 19.57
351.437, 4158996, 19.57
352.437, 4158792, 19.57
353.437, 4158785, 19.58
354.437, 4158877, 19.58
355.437, 4158837, 19.58
356.437, 4158826, 19.58
357.437, 4158898, 19.58
358.437, 4158830, 19.58
359.437, 4158926, 19.58
360.437, 4158864, 19.58
361.437, 4158922, 19.58
362.437, 4158772, 19.58
363.437, 4158782, 19.58
364.437, 4158876, 19.59
365.437, 4158807, 19.59
366.437, 4158821, 19.59
367.437, 4158853, 19.6
368.437, 4158904, 19.6
369.437, 4158890, 19.6
370.437, 4158900, 19.6
371.437, 4158888, 19.6
372.437, 4158811, 19.61
373.437, 4158898, 19.61
374.437, 4158787, 19.61
375.437, 4158980, 19.6
376.437, 4158834, 19.61
377.437, 4158767, 19.61
378.437, 4158980, 19.61
379.437, 4158874, 19.61
380.437, 4158844, 19.62
381.437, 4158835, 19.62
382.437, 4158838, 19.62
383.437, 4158949, 19.62
384.437, 4158797, 19.62
385.437, 4158867, 19.62
386.437, 4158864, 19.63
387.437, 4158831, 19.63
388.437, 4158793, 19.63
389.437, 4158750, 19.63
390.437, 4158855, 19.64
391.437, 4158926, 19.63
392.437, 4158939, 19.64
393.437, 4158921, 19.64
394.437, 4158825, 19.64
395.437, 4158777, 19.64
396.437, 4158835, 19.64
397.437, 4158823, 19.65
398.437, 4158840, 19.65
399.437, 4158899, 19.65
400.437, 4158852, 19.66
401.437, 4158946, 19.66
402.437, 4158816, 19.66
403.437, 4158803, 19.66
404.437, 4158916, 19.66
405.437, 4158796, 19.66
406.437, 4158768, 19.67
407.437, 4158887, 19.67
408.437, 4158905, 19.68
409.437, 4158880, 19.68
410.437, 4158908, 19.68
411.437, 4158884, 19.68
412.437, 4158756, 19.68
413.437, 4158782, 19.68
414.437, 4158886, 19.68
415.437, 4158985, 19.68
416.437, 4158698, 19.68
417.437, 4158951, 19.69
418.437, 4158887, 19.69
419.437, 4158895, 19.69
420.437, 4158881, 19.69
421.437, 4158977, 19.69
422.437, 4158875, 19.69
423.437, 4158892, 19.69
424.437, 4158889, 19.69
425.437, 4158842, 19.7
426.437, 4158965, 19.7
427.437, 4158975, 19.7
428.437, 4158892, 19.7
429.437, 4158869, 19.7
430.437, 4158942, 19.71
431.437, 4158904, 19.7
432.437, 4158967, 19.71
433.437, 4158881, 19.71
434.437, 4158850, 19.71
435.437, 4158869, 19.71
436.437, 4158801, 19.72
437.437, 4158953, 19.72
438.437, 4158825, 19.72
439.437, 4158864, 19.72
440.437, 4158776, 19.72
441.437, 4158900, 19.72
442.437, 4158933, 19.72
443.437, 4158710, 19.72
444.437, 4158845, 19.72
445.437, 4158825, 19.72
446.437, 4158853, 19.72
447.437, 4158849, 19.72
448.437, 4158837, 19.72
449.437, 4158844, 19.72
450.437, 4158803, 19.72
451.437, 4158781, 19.73
452.437, 4158795, 19.72
453.437, 4158741, 19.73
454.437, 4158713, 19.73
455.437, 4158922, 19.73
456.437, 4158800, 19.73
457.437, 4158816, 19.73
458.437, 4158824, 19.74
459.437, 4158774, 19.73
460.437, 4158896, 19.74
461.437, 4158715, 19.73
462.437, 4158838, 19.74
463.437, 4158824, 19.74
464.437, 4158774, 19.74
465.437, 4158783, 19.74
466.437, 4158957, 19.74
467.437, 4158795, 19.74
468.437, 4158824, 19.75
469.437, 4158936, 19.75
470.437, 4158909, 19.75
471.437, 4158780, 19.75
472.437, 4158920, 19.76
473.437, 4158714, 19.76
474.437, 4158843, 19.76
475.437, 4158820, 19.75
476.437, 4158876, 19.76
477.437, 4158842, 19.76
478.437, 4158777, 19.76
479.437, 4158939, 19.76
480.437, 4158803, 19.77
482.445, 4158874, 19.77
482.45, 4158839, 19.77
482.455, 4158751, 19.78
482.46, 4158832, 19.77
482.467, 4158838, 19.78
482.472, 4158773, 19.78
482.477, 4158799, 19.77
482.482, 4158820, 19.77
482.487, 4158820, 19.77
482.492, 4158761, 19.77
482.497, 4158892, 19.78
482.502, 4158767, 19.77
482.507, 4158868, 19.78
482.512, 4158892, 19.78
482.517, 4158750, 19.77
482.522, 4158815, 19.77
482.527, 4158840, 19.77
482.532, 4158832, 19.77
482.537, 4158754, 19.77
482.542, 4158811, 19.77
482.547, 4158750, 19.77
482.552, 4158765, 19.78
482.557, 4158762, 19.77
482.562, 4158798, 19.77
482.567, 4158821, 19.78
482.572, 4158755, 19.77
482.577, 4158829, 19.77
482.582, 4158840, 19.77
482.59, 4158848, 19.78
482.595, 4158841, 19.77
482.6, 4158731, 19.77
482.605, 4158791, 19.77
482.61, 4158754, 19.77
482.615, 4158838, 19.77
482.62, 4158739, 19.77
482.625, 4158882, 19.78
482.63, 4158926, 19.77
482.635, 4158813, 19.77
482.64, 4158822, 19.78
482.645, 4158797, 19.78
482.65, 4158865, 19.77
482.655, 4158858, 19.78
482.66, 4158819, 19.77
482.665, 4158810, 19.78
482.67, 4158880, 19.77
482.675, 4158757, 19.77
482.68, 4158839, 19.78
482.685, 4158824, 19.78
482.69, 4158883, 19.78
482.695, 4158828, 19.77
482.7, 4158860, 19.77
482.705, 4158808, 19.77
482.71, 4158860, 19.78
482.771, 4158810, 19.78
482.773, 4158810, 19.78
482.775, 4158810, 19.78
482.78, 4158803, 19.78
482.785, 4158853, 19.77
482.79, 4158830, 19.78
482.795, 4158871, 19.78
482.8, 4158862, 19.78
482.805, 4158874, 19.77
482.81, 4158931, 19.78
482.815, 4158847, 19.78
482.82, 4158919, 19.78
482.825, 4158810, 19.78
482.83, 4158832, 19.78
482.835, 4158834, 19.78
482.84, 4158912, 19.78
482.845, 4158899, 19.78
482.85, 4158899, 19.78
482.855, 4158908, 19.78
482.862, 4158780, 19.78
482.867, 4158803, 19.77
482.872, 4159009, 19.78
482.877, 4158770, 19.78
482.882, 4158927, 19.78
482.89, 4158880, 19.78
482.895, 4158904, 19.78
482.9, 4158871, 19.78
482.905, 4158937, 19.78
482.91, 4158848, 19.78
482.915, 4158819, 19.78
482.92, 4158848, 19.78
482.925, 4158908, 19.78
482.93, 4158884, 19.78
482.935, 4158884, 19.78
482.94, 4159001, 19.78
482.945, 4158901, 19.78
482.95, 4158853, 19.77
482.955, 4159007, 19.78
482.96, 4158857, 19.78
482.965, 4158846, 19.78
482.97, 4158907, 19.78
482.975, 4158887, 19.78
482.98, 4158863, 19.78
482.985, 4158841, 19.78
482.99, 4158821, 19.78
482.995, 4158805, 19.77
483.0, 4158853, 19.78
483.005, 4158854, 19.78
483.013, 4158877, 19.78
483.017, 4158966, 19.78
483.022, 4158899, 19.77
483.027, 4158899, 19.77
483.032, 4158871, 19.78
483.037, 4158810, 19.78
483.042, 4158969, 19.78
483.047, 4158860, 19.77
483.052, 4158822, 19.78
483.057, 4158800, 19.78
483.062, 4158887, 19.78
483.067, 4158901, 19.78
483.072, 4158783, 19.78
483.077, 4158829, 19.78
483.082, 4158775, 19.78
483.087, 4158841, 19.78
483.092, 4158811, 19.77
483.097, 4158859, 19.78
483.102, 4158959, 19.78
483.107, 4158896, 19.78
483.112, 4158770, 19.78
483.117, 4158818, 19.78
483.122, 4158816, 19.78
483.127, 4158842, 19.78
483.132, 4158818, 19.78
483.14, 4158733, 19.77
483.145, 4158881, 19.77
483.15, 4158914, 19.77
483.155, 4158798, 19.78
483.16, 4158753, 19.78
483.165, 4158877, 19.78
483.17, 4158798, 19.78
483.175, 4158886, 19.77
483.18, 4158948, 19.78
483.185, 4158919, 19.78
483.19, 4158890, 19.78
483.195, 4158817, 19.78
483.2, 4158772, 19.77
483.205, 4158699, 19.78
483.21, 4158869, 19.77
483.215, 4158789, 19.78
483.22, 4158816, 19.78
483.225, 4158809, 19.77
483.23, 4158880, 19.78
483.235, 4158837, 19.77
483.24, 4158918, 19.77
483.245, 4158957, 19.78
483.25, 4158750, 19.78
483.371, 4158964, 19.78
483.373, 4158766, 19.77
483.375, 4158766, 19.77
483.38, 4158941, 19.78
483.385, 4158818, 19.78
483.39, 4158883, 19.78
483.395, 4158816, 19.78
483.4, 4158861, 19.78
483.405, 4158993, 19.78
483.41, 4158911, 19.78
483.415, 4158888, 19.78
483.42, 4158829, 19.78
483.425, 4158857, 19.78
483.43, 4158881, 19.78
483.435, 4158885, 19.78
483.44, 4158758, 19.78
483.445, 4158706, 19.78
483.45, 4158841, 19.78
483.455, 4158771, 19.78
483.46, 4158712, 19.78
483.465, 4158746, 19.77
483.47, 4158864, 19.78
483.475, 4158864, 19.78
483.48, 4158748, 19.78
483.488, 4158882, 19.78
483.492, 4158858, 19.78
483.497, 4158827, 19.78
483.502, 4158749, 19.78
483.507, 4158875, 19.78
483.512, 4158752, 19.78
483.517, 4158975, 19.78
483.522, 4158852, 19.78
483.527, 4158857, 19.78
483.532, 4158823, 19.78
483.537, 4158895, 19.78
483.542, 4158785, 19.78
483.547, 4158718, 19.78
483.552, 4158833, 19.78
483.557, 4158815, 19.78
483.562, 4158910, 19.78
483.567, 4158910, 19.78
483.572, 4158812, 19.78
483.577, 4158910, 19.78
483.582, 4158884, 19.78
483.587, 4158799, 19.78
483.592, 4158807, 19.78
483.597, 4158800, 19.78
483.602, 4158868, 19.78
483.607, 4158818, 19.78
483.615, 4158849, 19.78
483.62, 4158803, 19.78
483.625, 4158835, 19.78
483.63, 4158822, 19.78
483.635, 4158796, 19.78
483.64, 4158945, 19.78
483.645, 4158854, 19.78
483.65, 4158998, 19.78
483.655, 4158998, 19.78
483.66, 4158887, 19.78
483.665, 4158834, 19.78
483.67, 4158876, 19.78
483.675, 4158941, 19.78
483.68, 4158873, 19.78
483.685, 4158855, 19.78
483.69, 4158800, 19.78
483.695, 4158916, 19.78
483.7, 4158880, 19.78
483.705, 4158856, 19.78
483.71, 4158868, 19.78
483.715, 4158919, 19.78
483.72, 4158865, 19.78
483.725, 4158790, 19.78
483.73, 4158835, 19.78
483.738, 4158889, 19.78
483.742, 4158844, 19.78
483.747, 4158844, 19.78
483.752, 4158783, 19.78
483.757, 4158835, 19.78
483.765, 4158869, 19.78
483.77, 4158865, 19.78
483.775, 4158889, 19.78
483.78, 4158977, 19.78
483.785, 4158879, 19.78
483.79, 4158962, 19.78
483.795, 4158855, 19.78
483.8, 4158916, 19.78
483.805, 4158779, 19.78
483.81, 4158706, 19.78
483.815, 4158894, 19.78
483.82, 4158814, 19.78
483.825, 4158825, 19.78
483.83, 4158828, 19.78
483.835, 4158828, 19.78
483.84, 4158865, 19.78
483.845, 4158895, 19.78
483.85, 4158787, 19.78
483.855, 4158810, 19.78
483.916, 4158918, 19.78
483.918, 4158902, 19.78
483.919, 4158902, 19.78
483.922, 4158834, 19.78
483.927, 4158834, 19.78
483.932, 4158787, 19.78
483.937, 4158853, 19.78
483.942, 4158954, 19.79
483.947, 4158828, 19.78
483.952, 4158780, 19.78
483.957, 4158794, 19.78
483.962, 4158722, 19.78
483.967, 4158758, 19.78
483.972, 4158937, 19.78
483.977, 4158724, 19.78
483.982, 4158898, 19.78
483.987, 4158803, 19.78
483.992, 4158819, 19.78
483.997, 4158862, 19.78
484.002, 4158751, 19.78
484.007, 4158797, 19.78
484.012, 4158794, 19.78
484.017, 4158920, 19.78
484.022, 4158751, 19.78
484.027, 4158814, 19.78
484.035, 4158814, 19.78
484.04, 4158887, 19.78
484.045, 4158842, 19.78
484.05, 4158750, 19.78
484.055, 4158833, 19.78
484.06, 4158925, 19.78
484.065, 4158761, 19.78
484.07, 4158781, 19.78
484.075, 4158736, 19.78
484.08, 4158797, 19.79
484.085, 4158948, 19.78
484.09, 4158836, 19.78
484.095, 4158733, 19.78
484.1, 4158869, 19.78
484.105, 4158828, 19.79
484.11, 4158850, 19.78
484.115, 4158893, 19.78
484.12, 4158828, 19.78
484.125, 4158840, 19.78
484.13, 4158781, 19.78
484.135, 4158820, 19.78
484.14, 4158824, 19.78
484.145, 4158777, 19.78
484.15, 4158826, 19.78
484.157, 4158856, 19.78
484.162, 4158801, 19.79
484.167, 4158634, 19.78
484.172, 4158805, 19.78
484.177, 4158846, 19.78
484.182, 4158936, 19.78
484.187, 4158773, 19.78
484.192, 4158778, 19.78
484.197, 4158893, 19.79
484.202, 4158901, 19.78
484.207, 4158773, 19.78
484.215, 4158794, 19.78
484.22, 4158882, 19.78
484.225, 4158834, 19.78
484.23, 4158909, 19.78
484.235, 4158825, 19.79
484.24, 4158819, 19.78
484.245, 4158816, 19.78
484.25, 4158912, 19.79
484.255, 4158703, 19.78
484.26, 4158840, 19.78
484.265, 4158809, 19.79
484.27, 4158869, 19.78
484.275, 4158825, 19.79
484.282, 4158852, 19.79
484.287, 4158852, 19.79
484.292, 4158868, 19.78
484.297, 4158830, 19.78
484.302, 4158860, 19.78
484.307, 4158796, 19.79
484.312, 4158739, 19.79
484.317, 4158773, 19.78
484.322, 4158866, 19.78
484.327, 4158794, 19.78
484.332, 4158742, 19.78
484.337, 4158848, 19.78
484.342, 4158884, 19.79
484.347, 4158852, 19.78
484.352, 4158899, 19.78
484.357, 4158794, 19.79
484.362, 4158756, 19.79
484.367, 4158839, 19.78
484.372, 4158795, 19.79
484.377, 4158906, 19.78
484.382, 4158883, 19.79
484.387, 4158904, 19.78
484.392, 4158856, 19.79
484.397, 4158802, 19.78
484.402, 4158801, 19.78
484.46, 4158801, 19.78
484.461, 4158801, 19.78
484.465, 4158802, 19.78
484.47, 4158947, 19.79
484.475, 4158935, 19.78
484.48, 4158781, 19.79
484.485, 4158786, 19.79
484.49, 4158779, 19.78
484.495, 4158804, 19.79
484.5, 4158868, 19.79
484.505, 4158875, 19.79
484.51, 4158787, 19.79
484.515, 4158834, 19.79
484.52, 4158867, 19.79
484.525, 4158893, 19.79
484.53, 4158983, 19.79
484.535, 4158768, 19.79
484.54, 4158901, 19.79
484.545, 4158794, 19.79
484.55, 4158794, 19.79
484.555, 4158835, 19.79
484.56, 4158871, 19.78
484.565, 4158893, 19.79
484.57, 4158844, 19.79
484.578, 4158809, 19.79
484.582, 4158788, 19.79
484.587, 4158726, 19.79
484.592, 4158777, 19.79
484.597, 4158750, 19.79
484.602, 4158779, 19.79
484.607, 4158926, 19.79
484.612, 4158863, 19.79
484.617, 4158753, 19.79
484.622, 4158811, 19.79
484.627, 4158927, 19.79
484.632, 4158764, 19.78
484.637, 4158847, 19.79
484.642, 4158847, 19.79
484.647, 4158828, 19.79
484.652, 4158778, 19.79
484.657, 4158755, 19.79
484.665, 4158868, 19.79
484.67, 4158840, 19.79
484.675, 4158838, 19.79
484.68, 4158875, 19.79
484.685, 4158904, 19.79
484.69, 4158845, 19.79
484.695, 4158860, 19.79
484.702, 4158920, 19.79
484.714, 4158786, 19.79
484.717, 4158919, 19.79
484.722, 4158844, 19.79
484.727, 4158763, 19.78
484.732, 4158803, 19.78
484.737, 4158936, 19.79
484.742, 4158871, 19.79
484.747, 4158913, 19.79
484.752, 4158811, 19.79
484.757, 4158836, 19.78
484.762, 4158864, 19.79
484.767, 4158930, 19.79
484.772, 4158757, 19.79
484.777, 4158843, 19.79
484.782, 4158763, 19.79
484.787, 4158866, 19.79
484.792, 4158783, 19.79
484.797, 4158831, 19.79
484.802, 4158765, 19.79
484.807, 4158878, 19.79
484.812, 4158759, 19.79
484.817, 4158895, 19.78
484.822, 4158895, 19.78
484.827, 4158894, 19.79
484.835, 4158810, 19.79
484.84, 4158869, 19.79
484.845, 4158699, 19.79
484.85, 4158919, 19.79
484.855, 4158766, 19.79
484.86, 4158733, 19.79
484.865, 4158906, 19.79
484.87, 4158861, 19.79
484.875, 4158882, 19.79
484.88, 4158920, 19.79
484.885, 4158773, 19.79
484.89, 4158870, 19.79
484.895, 4158940, 19.79
484.9, 4158809, 19.79
484.905, 4158733, 19.79
484.91, 4158733, 19.79
484.915, 4158856, 19.79
484.92, 4158905, 19.79
484.925, 4158850, 19.79
484.93, 4158784, 19.79
484.935, 4158851, 19.79
484.94, 4158789, 19.79
484.945, 4158740, 19.79
484.95, 4158850, 19.79
485.015, 4158813, 19.79
485.016, 4158813, 19.79
485.018, 4158813, 19.79
485.022, 4158874, 19.79
485.027, 4158854, 19.79
485.032, 4158810, 19.79
485.037, 4158783, 19.79
485.042, 4158881, 19.79
485.047, 4158872, 19.79
485.052, 4158812, 19.79
485.057, 4158962, 19.79
485.062, 4158836, 19.79
485.067, 4158866, 19.79
485.072, 4158740, 19.79
485.077, 4158800, 19.79
485.082, 4158740, 19.79
485.087, 4158825, 19.79
485.092, 4158816, 19.79
485.097, 4158810, 19.79
485.102, 4158991, 19.79
485.107, 4158832, 19.79
485.112, 4158855, 19.78
485.181, 4158859, 19.79
485.185, 4158813, 19.79
485.19, 4158938, 19.79
485.195, 4158756, 19.79
485.2, 4158819, 19.79
485.205, 4158825, 19.79
485.21, 4158832, 19.79
485.215, 4158782, 19.79
485.22, 4158877, 19.79
485.225, 4158809, 19.79
485.23, 4158778, 19.79
485.235, 4158802, 19.79
485.24, 4158863, 19.79
485.245, 4158816, 19.79
485.25, 4158918, 19.79
485.255, 4158862, 19.79
485.26, 4158832, 19.79
485.265, 4158869, 19.79
485.27, 4158869, 19.79
485.275, 4158735, 19.79
485.28, 4158822, 19.79
485.285, 4158746, 19.79
485.29, 4158743, 19.79
485.295, 4158777, 19.79
485.3, 4158868, 19.79
485.305, 4158690, 19.79
485.312, 4158819, 19.79
485.317, 4158781, 19.79
485.322, 4158840, 19.79
485.327, 4158767, 19.79
485.332, 4158830, 19.79
485.337, 4158906, 19.79
485.342, 4158890, 19.79
485.347, 4158799, 19.79
485.352, 4158832, 19.79
485.357, 4158832, 19.79
485.362, 4158798, 19.79
485.367, 4158901, 19.79
485.372, 4158858, 19.79
485.377, 4158820, 19.79
485.382, 4158901, 19.79
485.387, 4158925, 19.79
485.392, 4158885, 19.79
485.397, 4158787, 19.79
485.402, 4158964, 19.79
485.407, 4158812, 19.79
485.412, 4158841, 19.79
485.417, 4158891, 19.79
485.422, 4158847, 19.79
485.427, 4158902, 19.79
485.435, 4158740, 19.79
485.44, 4158964, 19.79
485.445, 4158865, 19.79
485.45, 4158865, 19.79
485.455, 4158818, 19.79
485.46, 4158820, 19.79
485.465, 4158885, 19.79
485.47, 4158847, 19.79
485.475, 4158959, 19.79
